A History of Violence~The State I Am In~0.10767557775733941
2001: A Space Odyssey~Constantine~0.10506132416066996
2001: A Space Odyssey~A Trip to the Moon~0.13389810117531636
2001: A Space Odyssey~WarGames~0.11544361843051164
Twelve Monkeys~K-PAX~0.14208404211345427
Twelve Monkeys~28 Days Later~0.1596846255351289
Twelve Monkeys~The Sixth Sense~0.10615695598089252
Talk to Her~The Secret Life of Words~0.18882909463755673
Talk to Her~Diabolique~0.11178280242752417
Talk to Her~Stalker~0.10036702837014555
8 Mile~The Wizard~0.10665253487138984
8 Mile~Laws of Gravity~0.1099463317232382
Absolute Power~Live Flesh~0.10130649669522854
Absolute Power~Fail Safe~0.17892265213899694
Absolute Power~Wag the Dog~0.16943954846093862
Absolute Power~Murder She Said~0.11894651689681496
Absolute Power~JFK~0.11575181416925472
Absolute Power~The Assassination of Richard Nixon~0.1856128768500724
Absolute Power~Escape from New York~0.1276575588129511
Absolute Power~Bowling for Columbine~0.117167872058775
Paradise Now~Mystic River~0.2144511904260457
Paradise Now~Short Sharp Shock~0.10243290754362472
Paradise Now~Jin-Roh: The Wolf Brigade~0.13614444407688991
Paradise Now~The Good Shepherd~0.12472713304167704
Billy Elliot~The State I Am In~0.14246926455058556
Billy Elliot~Beverly Hills Cop III~0.10214656857935919
Billy Elliot~Miller's Crossing~0.12430464426178794
American History X~Ocean's Eleven~0.15830792180882433
American History X~Rumble Fish~0.10679134251228825
American History X~Ocean's Thirteen~0.10382405459234123
American History X~Ocean's Eleven~0.16312135033940564
American History X~Johnny Handsome~0.13537060874861345
American History X~Cool Hand Luke~0.10572446403138065
Mars Attacks!~Coffee and Cigarettes~0.12261608973460937
Mars Attacks!~The Three from the Filling Station~0.13509191196032388
Before Sunrise~Before Sunset~0.3711519597076069
Memento~Wintersleepers~0.11716646868114665
Before Sunset~Breathless~0.11984632013953656
Nausicaä of the Valley of the Wind~Magnolia~0.1561934576442947
Nausicaä of the Valley of the Wind~This Island Earth~0.132890464591668
Open Water~Flussfahrt mit Huhn~0.13459860021908607
Raiders of the Lost Ark~Indiana Jones and the Temple of Doom~0.10818704300633117
Raiders of the Lost Ark~Indiana Jones and the Last Crusade~0.17402715301273433
Indiana Jones and the Temple of Doom~The Fog~0.11075642622592513
Dirty Dancing~Grease~0.10460779381995425
Indiana Jones and the Last Crusade~The Fisher King~0.13687110299798794
Indiana Jones and the Last Crusade~About a Boy~0.10079126611752601
Indiana Jones and the Last Crusade~Gentlemen Prefer Blondes~0.10527376383122627
Indiana Jones and the Last Crusade~Austin Powers in Goldmember~0.13097179564314765
Beverly Hills Cop~Beverly Hills Cop II~0.12981600890198064
Beverly Hills Cop~Maybe... Maybe Not~0.14911398577869447
Beverly Hills Cop~Beverly Hills Cop III~0.11061482586699645
Megacities~Primary~0.11642619813140091
Megacities~Night on Earth~0.20870864697329006
Megacities~The Young and the Damned~0.12795201256696573
Anatomy of a Murder~Se7en~0.10899261413218808
Anatomy of a Murder~A Few Good Men~0.11566094880901473
Kunstgriff~The Pride of the Firm~0.10027095059575067
Kunstgriff~Torrente 2: Mission in Marbella~0.11216490622583913
Armageddon~Angel Heart~0.11886691193057075
Armageddon~Harry Potter and the Goblet of Fire~0.11154138082364218
Beverly Hills Cop II~Maybe... Maybe Not~0.14359427169999336
Beverly Hills Cop II~Beverly Hills Cop III~0.10963639382123405
Gladiator~About a Boy~0.13599594247376404
Gladiator~Ben-Hur~0.13843822112678772
All About My Mother~Broken Flowers~0.10974775420087365
All About My Mother~The Celebration~0.11706064932536772
All About My Mother~Central Station~0.16971241721798053
All About My Mother~Short Cuts~0.15996338175404531
All About My Mother~The Omen~0.10524154842532653
All About My Mother~Shower~0.179639182300411
Lock, Stock and Two Smoking Barrels~The Cincinnati Kid~0.15963245398803674
Lock, Stock and Two Smoking Barrels~The Hustler~0.11591511893504991
Open Hearts~Snow Cake~0.11630504785898826
Open Hearts~Crash~0.16387211223033557
Open Hearts~Emma's Bliss~0.10100467130772044
Taxi Driver~Das Dorf der Freundschaft~0.12334794150957686
Taxi Driver~The Docks of New York~0.11162273086072277
Run Lola Run~The Blue Angel~0.17018235176733143
Back to the Future~Back to the Future Part II~0.2887824632391932
Back to the Future~Back to the Future Part III~0.18858130510544982
Back to the Future~Madagascar~0.12272658572883118
Predator~Predator 2~0.11408959016219936
Predator~Das Boot~0.10469093710902383
Predator~Madagascar~0.10788941263065994
Predator~Sunshine~0.1531409900501928
Snatch~Once Upon a Time in America~0.10073765316527876
Three Colors: Blue~Rendezvous~0.12085025978366776
Three Colors: White~The Promised Land~0.10628755551077572
Scarface~Maria Full of Grace~0.173952000986953
Scarface~The Man with the Golden Arm~0.13562034501091952
Scarface~Rififi~0.1251929078474031
Italian for Beginners~The State I Am In~0.10934569331546287
Italian for Beginners~Mean Streets~0.14328982742786764
Italian for Beginners~The Godfather~0.10811596029366657
Italian for Beginners~Mambo Italiano~0.18709966660072874
Italian for Beginners~Cube~0.1743992324369497
Italian for Beginners~Four Weddings and a Funeral~0.143268325299045
Italian for Beginners~2046~0.11701197792403462
Italian for Beginners~Strangers on a Train~0.1185657256445358
Italian for Beginners~Rocky II~0.11483170740282875
Italian for Beginners~Houseboat~0.137095900517884
Italian for Beginners~Ae Fond Kiss...~0.10033283514047903
Spring, Summer, Fall, Winter... and Spring~The Name of the Rose~0.13336727324357653
Spring, Summer, Fall, Winter... and Spring~Andrei Rublev~0.10279807746218651
Pretty Woman~True Romance~0.14615860591400873
The Big Lebowski~Rear Window~0.11334272774065825
Match Point~Toy Story~0.1041422011002513
Match Point~Toy Story 2~0.1450163115852222
Match Point~The Cincinnati Kid~0.15651220559717074
Match Point~The Hustler~0.10781405563372853
Charlie and the Chocolate Factory~Willy Wonka & the Chocolate Factory~0.2490350492903477
Charlie and the Chocolate Factory~Chocolat~0.12206330008200668
Charlie and the Chocolate Factory~The English Patient~0.1228220631751266
Charlie and the Chocolate Factory~Schindler's List~0.12093792081556809
Charlie and the Chocolate Factory~Mr. Bean's Holiday~0.15282519765941321
Charlie and the Chocolate Factory~Mongolian Ping Pong~0.10145434100666365
The Lord of the Rings: The Fellowship of the Ring~The Lord of the Rings: The Two Towers~0.12884803192185157
The Lord of the Rings: The Fellowship of the Ring~The Lord of the Rings: The Return of the King~0.1395932291065761
The Lord of the Rings: The Fellowship of the Ring~The Lord of the Rings~0.22467743293031775
The Lord of the Rings: The Fellowship of the Ring~The Return of the King~0.2053201315183211
The Lord of the Rings: The Fellowship of the Ring~The Hobbit~0.18166312747512944
The Lord of the Rings: The Two Towers~The Lord of the Rings: The Return of the King~0.28486398274904495
The Lord of the Rings: The Two Towers~The Lord of the Rings~0.19211028790006368
The Lord of the Rings: The Return of the King~The Lord of the Rings~0.23501064293994278
The Lord of the Rings: The Return of the King~The Return of the King~0.24423503152994414
The Lord of the Rings~Shaft in Africa~0.14079901174464565
The Lord of the Rings~Tomorrow Never Dies~0.1105791930766236
The Lord of the Rings~Lethal Weapon~0.13630197675251154
The Lord of the Rings~The Return of the King~0.29343313501664864
The Lord of the Rings~Y Tu Mamá También~0.10771855423494031
No End~Out of Sight~0.12764274569619122
Railway Station~Mala Noche~0.12517856905697033
Railway Station~Solaris~0.1750081842247782
Railway Station~Changing Lanes~0.10282370333632752
Short Working Day~Letters from Iwo Jima~0.10976283468104453
Short Working Day~American Psycho~0.11023557789865172
Princess Mononoke~Scarface~0.13956868219103358
Spirited Away~The Party~0.12290015412907972
Spirited Away~Beyond Silence~0.13974193403117033
Spirited Away~Central Station~0.10642979946632639
Spirited Away~Jin-Roh: The Wolf Brigade~0.11742478297894597
Spirited Away~The Virgin Suicides~0.10987512884445329
Gimme Shelter~Elevator to the Gallows~0.11190892985716586
Primary~Das Dorf der Freundschaft~0.12762833114641908
Primary~People on Sunday~0.10763232363018069
Groundhog Day~Berlin: Symphony of a Great City~0.11910825611484215
Groundhog Day~The Best Years of Our Lives~0.11115743029103087
Groundhog Day~Abgefahren~0.1046817165035676
Dracula~Nosferatu~0.2637227730136284
Dracula~The Wisdom of Crocodiles~0.15321044896236327
Mifune~The Crime of Padre Amaro~0.1233065721415972
Mifune~Mother India~0.12683083303875473
Mifune~Don't Worry, I'm Fine~0.10971643527879882
Mifune~The Pursuit of Happyness~0.1106714298272713
Bad Education~Desert Hearts~0.11542211157448837
Bad Education~The Hole~0.12066516893624021
Bad Education~Ed Wood~0.10583080615656484
Brokeback Mountain~Cockles and Muscles~0.11261491553202041
Brokeback Mountain~Summer in Berlin~0.16015684733388927
All Quiet on the Western Front~M*A*S*H~0.1471050074934496
All Quiet on the Western Front~The Marriage of Maria Braun~0.20161294415664952
All Quiet on the Western Front~Platoon~0.1860838676288056
All Quiet on the Western Front~Doctor Zhivago~0.1106802902837619
All Quiet on the Western Front~The Murderers Are Among Us~0.11399419140015817
The 400 Blows~Stolen Kisses~0.29077972700968413
The 400 Blows~Antoine and Colette~0.25150492535430147
The 400 Blows~Bed and Board~0.2819276053174717
The 400 Blows~Love on the Run~0.19447984477119495
The Secret Life of Words~Beyond Silence~0.21750796875103098
The Secret Life of Words~21 Grams~0.1374522110368482
The Secret Life of Words~Mirror~0.1257951530475364
Akira~The Matrix Reloaded~0.11070860700067925
Akira~Games of Love and Chance~0.1191220571791701
48 Hrs.~Johnny Handsome~0.1123815691077952
48 Hrs.~Dirty Harry~0.11764601730875474
Star Trek: The Motion Picture~Star Trek II: The Wrath of Khan~0.2822234898932781
Star Trek: The Motion Picture~Star Trek III: The Search for Spock~0.17468014919038774
Lost in Translation~Ghettokids - Brüder ohne Heimat~0.1353072222174443
Star Trek II: The Wrath of Khan~Star Trek III: The Search for Spock~0.20954995181770145
Star Trek II: The Wrath of Khan~Star Trek V: The Final Frontier~0.12855406304356318
Star Trek II: The Wrath of Khan~Diamonds Are Forever~0.10091624544341582
The Dark Knight~Batman~0.23794959035377394
The Dark Knight~Batman Begins~0.13453323757549066
The Dark Knight~Batman Forever~0.1854435629997396
The Dark Knight~Batman & Robin~0.12589694101484245
The Dark Knight~JFK~0.13242057924024594
Wilbur Wants to Kill Himself~In China They Eat Dogs~0.12555077802420905
Wilbur Wants to Kill Himself~The 39 Steps~0.1193797761644397
Wilbur Wants to Kill Himself~Ghettokids - Brüder ohne Heimat~0.1351983032139333
Wilbur Wants to Kill Himself~The Front Page~0.1742296807781119
Wilbur Wants to Kill Himself~Lights in the Dusk~0.11072881267694787
Star Trek III: The Search for Spock~Star Trek V: The Final Frontier~0.18761914710851024
Star Trek III: The Search for Spock~Star Trek: Insurrection~0.15180160944295834
Star Trek III: The Search for Spock~Alien~0.10892483495849764
Star Trek III: The Search for Spock~Aliens~0.10050989305471382
Star Trek III: The Search for Spock~The Bridge on the River Kwai~0.10015306825577111
Knockin' on Heaven's Door~Crash~0.12115732646568561
Maybe... Maybe Not~The Party 2~0.13245599958244147
The Arrival of a Train at La Ciotat~The Idiots~0.1112443384383674
The Arrival of a Train at La Ciotat~Murder She Said~0.14083694489372267
Ocean's Eleven~Ocean's Twelve~0.13495047121464387
Ocean's Eleven~Ocean's Thirteen~0.21109211561986702
Ocean's Eleven~Ocean's Eleven~0.4392105053935847
Ocean's Eleven~Grease~0.10770287323135996
Ocean's Eleven~The Shining~0.11484050510364865
Edward Scissorhands~The Experiment~0.12909374426957254
Edward Scissorhands~La Jetée~0.13459206023602738
Edward Scissorhands~Finding Forrester~0.10328283600253514
Ocean's Twelve~Ocean's Thirteen~0.1341270544633893
Ocean's Twelve~Ocean's Eleven~0.14014971196802786
Ocean's Twelve~The French Connection~0.11715486629834332
Breakfast at Tiffany's~Rosemary's Baby~0.22522998252331763
Breakfast at Tiffany's~Sliver~0.11223601702423312
Breakfast at Tiffany's~The Murderers Are Among Us~0.10102899397213008
Back to the Future Part II~Back to the Future Part III~0.2020422759812403
The Party~The Party 2~0.2922205683247956
The Party~Love on the Run~0.16166913408261313
The Party~Beyond Silence~0.12286910371610633
The Party~Notes on a Scandal~0.13345971905302884
The Party~The Dreamers~0.15607988568387732
The Party~Rendezvous~0.10063934617018291
The Party~The Cave of the Yellow Dog~0.10442578798965617
The Party~Bowling for Columbine~0.1114912763661523
K-PAX~Star Trek V: The Final Frontier~0.11865353079726097
K-PAX~The War of the Roses~0.11119337453321004
K-PAX~Solaris~0.11868769532554027
K-PAX~Shrek the Third~0.11719440706231374
K-PAX~Halloween~0.12036732329094402
Star Trek IV: The Voyage Home~E.T. the Extra-Terrestrial~0.11001858761858699
Star Trek IV: The Voyage Home~The Day the Earth Stood Still~0.17029223790311598
Predator 2~Insomnia~0.12328910063500355
Predator 2~Brother~0.12306685136460861
Predator 2~Jaws 2~0.11880071824993624
Predator 2~The Thirteenth Floor~0.1642366478816986
Predator 2~The Host~0.12191166206633987
Predator 2~Bean~0.11328538917156504
Predator 2~Rendezvous~0.12568562300774275
28 Days Later~Absolut~0.11396985878022874
The Party 2~Rebel Without a Cause~0.11519681790348692
The Party 2~Antoine and Colette~0.10278514922722891
The Party 2~Lili Marleen~0.11481722398154745
The Party 2~Desert Hearts~0.10033261048191985
The Party 2~Beyond Silence~0.10099696670675
The Party 2~Chocolat~0.11087693512859219
The Party 2~D.E.B.S.~0.1369067665020246
The Party 2~Trainspotting~0.10327620702171798
The Party 2~Sunrise: A Song of Two Humans~0.10100946559998013
The Party 2~When Harry Met Sally...~0.10055026124521674
The Party 2~Manhattan~0.188053221295573
The Party 2~Annie Hall~0.11613818207192908
The Party 2~The Dreamers~0.11741418316202415
The Party 2~Y Tu Mamá También~0.16229038632645748
The Party 2~Ae Fond Kiss...~0.1305888226718439
The Party 2~M. Butterfly~0.10960316819315197
Star Trek V: The Final Frontier~Star Trek: Insurrection~0.24113782512243143
Star Trek V: The Final Frontier~Star Trek: Nemesis~0.1572362877447491
Star Trek V: The Final Frontier~Alien~0.1229220021267142
Star Trek V: The Final Frontier~Solaris~0.14991332608080812
Star Trek V: The Final Frontier~Aliens~0.15785444226681164
Star Trek V: The Final Frontier~Forbidden Planet~0.1514670461360336
20,000 Leagues Under the Sea~Poseidon~0.13966602679080753
Saw~Natural Born Killers~0.15121445121068977
Saw~Monster~0.14415105073174364
Saw~Frenzy~0.10840595360281027
The Interpreter~Octopussy~0.10403906735035215
The Interpreter~Nostalgia~0.1128274632564916
Minority Report~Rear Window~0.10711507356882782
Minority Report~Don't Look Now~0.1090378114465321
The Good German~Das Boot~0.1513952295110506
The Good German~Downfall~0.1152924135599106
The Good German~The Marriage of Maria Braun~0.1195421922454133
The Good German~Octopussy~0.10833765294665693
A Clockwork Orange~Absolut~0.11048215107774319
Sin City~Sin City: A Dame to Kill For~0.22253087330239996
Sin City: A Dame to Kill For~Bandyta~0.1390081037748943
Das Dorf der Freundschaft~The Killing~0.10123298488788805
Das Dorf der Freundschaft~Germany: A Summer's Fairytale~0.10454025025193357
Das Dorf der Freundschaft~Everything Is Illuminated~0.1368397685906276
Das Dorf der Freundschaft~People on Sunday~0.12360854295077278
Das Dorf der Freundschaft~The Killing Fields~0.1271294046752106
Das Dorf der Freundschaft~Good Morning, Vietnam~0.10474450290040474
Das Dorf der Freundschaft~Notes on a Scandal~0.10154543471448507
Das Dorf der Freundschaft~The Dreamers~0.11060727680923534
Das Dorf der Freundschaft~Junebug~0.10988022882361229
The State I Am In~Distant Lights~0.10476433146686015
The State I Am In~The Idiots~0.21121027606787934
The State I Am In~Go for Zucker~0.14573333641681044
The State I Am In~Bandyta~0.1228654590818623
The State I Am In~Ghettokids - Brüder ohne Heimat~0.13794889489919304
The State I Am In~Munich~0.11665998008347064
The State I Am In~Barren Lives~0.1304407953669124
The State I Am In~Sweet Sixteen~0.2502365133279113
The Name of the Rose~The X Files~0.11773913779988064
Star Trek: Generations~Star Trek: First Contact~0.1498797403920642
Star Trek: Generations~Star Trek: Insurrection~0.19355738331776087
Star Trek: Generations~Star Trek: Nemesis~0.2370538137276394
Back to the Future Part III~Ae Fond Kiss...~0.10454151777969337
Braveheart~Broken Blossoms~0.13598368008377942
Braveheart~The Manchurian Candidate~0.15631076596864946
To Be or Not to Be~The Pianist~0.10361926849742492
To Be or Not to Be~The Promised Land~0.1496996562315179
Star Trek: First Contact~Star Trek: Insurrection~0.20260561825210427
Star Trek: First Contact~Star Trek: Nemesis~0.14292631296731095
Star Trek: Insurrection~Star Trek: Nemesis~0.29192270269642145
Star Trek: Insurrection~Alien~0.14906477541009794
Star Trek: Insurrection~Solaris~0.11422967464398623
Star Trek: Insurrection~Aliens~0.14775795348185974
Star Trek: Insurrection~Krull~0.13533580657533903
Mean Streets~Bullitt~0.11539635977082055
Mean Streets~Lovers of the Arctic Circle~0.11721969994463635
Mean Streets~Get Carter~0.14496857761011253
The Wages of Fear~Syriana~0.14361072858534674
Dead Poets Society~Pink Flamingos~0.10783110859483325
Dead Poets Society~Diabolique~0.111962138387112
Dead Poets Society~Notes on a Scandal~0.21171390768700374
Berlin is in Germany~The Mortal Storm~0.10043792860280065
Arsenic and Old Lace~2046~0.11139601106822573
North by Northwest~Rain Man~0.10768832691728575
North by Northwest~Easy Rider~0.13087481434030065
North by Northwest~Who Framed Roger Rabbit~0.12261191126968057
North by Northwest~Lethal Weapon 2~0.11293835989720771
North by Northwest~Thelma & Louise~0.15050886569621086
Saw III~Saw II~0.12742156539464028
Saw III~Saw IV~0.22302718995223697
Saw III~Out of the Past~0.11052215560940913
Saw II~Saw IV~0.28517507242988066
The Terminator~Terminator 2: Judgment Day~0.3176368462753087
The Terminator~Terminator 3: Rise of the Machines~0.13218494398143177
The Terminator~Terminator Salvation~0.17214485418277142
Volver~Mystic River~0.123988220023909
Volver~Murder She Said~0.10746858686625231
East of Eden~The Marriage of Maria Braun~0.12112150118422364
Rebel Without a Cause~The White Sound~0.11671893886087614
Rebel Without a Cause~JFK~0.10643815961745731
Rebel Without a Cause~Toy Story~0.14490376726977197
Berlin: Symphony of a Great City~The Best Years of Our Lives~0.1236213793657846
Berlin: Symphony of a Great City~The Mortal Storm~0.10612929327955052
Berlin: Symphony of a Great City~Shower~0.10290409802262633
Rebecca~Houseboat~0.151370642247462
Rebecca~Emma's Bliss~0.10686647793906483
Man of Marble~Mala Noche~0.11052586146506192
Man of Marble~Bandyta~0.11585504334170552
Man of Marble~The Promised Land~0.10123430619469095
Man of Marble~Torrente 2: Mission in Marbella~0.10054074193802383
Boys Don't Cry~Manhattan~0.12570737761702597
Boys Don't Cry~Don't Worry, I'm Fine~0.12192935285973074
Boys Don't Cry~Ae Fond Kiss...~0.10714826038807379
The Outsiders~On the Waterfront~0.10699273671676225
The Outsiders~Point Break~0.11089909510326712
The Outsiders~Ghost Rider~0.1894632849739111
The Blue Angel~Notes on a Scandal~0.11083158987201179
The Bride of Frankenstein~Because I Said So~0.10772307397171849
Rumble Fish~Brother~0.11883635745051992
Rumble Fish~Scarface~0.11007629767865885
Rumble Fish~Dreamgirls~0.10148593519891058
The Wanderers~Finding Forrester~0.1215051383739198
The Wanderers~Faces~0.10262279727329499
The Cabinet of Dr. Caligari~Mirror~0.1574764939096052
Stand by Me~City Slickers~0.10815503775152963
Muriel's Wedding~Wir sagen Du! Schatz.~0.16115192750286178
Muriel's Wedding~Beyond Silence~0.11826444287846848
Muriel's Wedding~Absolut~0.10582722298224767
Muriel's Wedding~Four Weddings and a Funeral~0.12039587872329224
Muriel's Wedding~City Slickers~0.16649361419587907
Young Adam~The African Queen~0.12162129864977572
Young Adam~Flussfahrt mit Huhn~0.10812355757033515
The Godfather~The Godfather: Part II~0.36773939618119883
The Godfather~The Godfather: Part III~0.12181725872843734
The Godfather~Mambo Italiano~0.11639567742938342
The Godfather~Short Sharp Shock~0.1376441439751041
Some Like It Hot~Grbavica: The Land of My Dreams~0.14744200269269236
Some Like It Hot~Thelma & Louise~0.10508827749783328
The Godfather: Part II~The Godfather: Part III~0.24352477783269835
The Godfather: Part II~Ocean's Eleven~0.11062406206818391
The Godfather: Part II~Leaving Las Vegas~0.10435715300873381
High Fidelity~Ocean's Eleven~0.15343688584840837
High Fidelity~Wild at Heart~0.11106212389757841
High Fidelity~Home Alone 2: Lost in New York~0.10156255790373771
High Fidelity~Wintersleepers~0.11384425433518101
King Kong~King Kong~0.1218051263336725
The Killing~Starship Troopers~0.11572607886117951
The Killing~Hollywoodland~0.12228763772922174
The Killing~Street Kings~0.11500537976111433
The Killing~Junebug~0.1388746406378772
Pocketful of Miracles~Annie Hall~0.20923491390720408
Pocketful of Miracles~Sleepless in Seattle~0.10342802054969877
Pocketful of Miracles~The Miracle Worker~0.11900771696228452
The War of the Roses~Wir sagen Du! Schatz.~0.21634451263935855
The War of the Roses~Shrek 2~0.10317154519597432
The War of the Roses~Shrek the Third~0.13299135788958036
In China They Eat Dogs~Brother~0.14974311680315253
In China They Eat Dogs~Bang, Boom, Bang~0.15560160707178045
In China They Eat Dogs~From Dusk Till Dawn~0.10414222590679624
In China They Eat Dogs~Dog Day Afternoon~0.10837394021464322
Ghost~Casino~0.13714615543655617
Ghost~Sleepless in Seattle~0.15835307824209896
Willy Wonka & the Chocolate Factory~Rain Man~0.11179509070520914
Live and Let Die~Insomnia~0.10243825483170874
Live and Let Die~Reservoir Dogs~0.16379124521801702
Live and Let Die~Marnie~0.11122698662858337
Live and Let Die~Men in Black~0.10255436256775298
Live and Let Die~Dr. No~0.15049169178026553
Live and Let Die~From Russia with Love~0.12262412646805977
Live and Let Die~You Only Live Twice~0.16422328433248715
Live and Let Die~Diamonds Are Forever~0.12349280005178971
Live and Let Die~The Spy Who Loved Me~0.19542123294057367
Live and Let Die~Moonraker~0.16242769466769857
Live and Let Die~For Your Eyes Only~0.15681776195371372
Live and Let Die~Octopussy~0.21695829489927648
Live and Let Die~A Streetcar Named Desire~0.12359298480545551
Live and Let Die~A View to a Kill~0.1634298447617359
Live and Let Die~GoldenEye~0.12309370146361381
Live and Let Die~Murder She Said~0.12443919299759856
Live and Let Die~Murder at the Gallop~0.15101012138193495
Live and Let Die~JFK~0.12822409838793344
Stolen Kisses~Antoine and Colette~0.23185807379022294
Stolen Kisses~Bed and Board~0.3877717960575598
Stolen Kisses~Love on the Run~0.22936872835090732
Stolen Kisses~The Phantom of the Opera~0.12966818511372022
Antoine and Colette~Bed and Board~0.2050895506882611
Antoine and Colette~Love on the Run~0.17158718778929472
Antoine and Colette~Beyond Silence~0.1721058428786304
Antoine and Colette~Manhattan~0.14735796040308086
Oliver Twist~Wir sagen Du! Schatz.~0.11276548960304218
Bed and Board~Love on the Run~0.1770567683188911
Bed and Board~The Phantom of the Opera~0.13994545497407718
The 39 Steps~Blackmail~0.10320050297799706
The 39 Steps~From Hell~0.12228461978063371
The 39 Steps~The Vexxer~0.17674765284193017
Cat on a Hot Tin Roof~The Crime of Padre Amaro~0.10647119568627125
Lili Marleen~The Bridges of Madison County~0.10488995173276135
Lili Marleen~The Mortal Storm~0.140908907139568
Lili Marleen~M. Butterfly~0.15087303036290184
Live Flesh~Raising Arizona~0.2668557477274903
Live Flesh~Who's Afraid of Virginia Woolf?~0.13561373717832903
Live Flesh~21 Grams~0.10880053278228909
Live Flesh~Dangerous Liaisons~0.1047475397703089
Live Flesh~Birdman of Alcatraz~0.114435294514728
Batman~Batman Begins~0.20988451967107824
Batman~Batman Returns~0.265405294478874
Batman~Batman & Robin~0.14991395295731086
Batman~Johnny Handsome~0.14284071776164353
Breathless~Wir sagen Du! Schatz.~0.13339531437704785
Breathless~To Catch a Thief~0.10505649073394187
Breathless~Wintersleepers~0.10283677822355763
Breathless~Crash~0.10066656693384622
Breathless~Breathless~0.11973645577883578
Wir sagen Du! Schatz.~True Romance~0.13270361785389678
Wir sagen Du! Schatz.~Insomnia~0.12843891800135618
Wir sagen Du! Schatz.~Cockles and Muscles~0.11706619968381687
Wir sagen Du! Schatz.~The Devil Wears Prada~0.10482996257019274
Wir sagen Du! Schatz.~Silent Hill~0.10313266941470324
Wir sagen Du! Schatz.~Our Hospitality~0.11188985566891546
Wir sagen Du! Schatz.~The Omen~0.11787735662718521
Wir sagen Du! Schatz.~The Front Page~0.13208709069850186
Wir sagen Du! Schatz.~The Mortal Storm~0.127375529301353
Wir sagen Du! Schatz.~Breathless~0.11853604941063486
Batman Begins~Bruce Almighty~0.12568190650472624
Batman Begins~Batman & Robin~0.13456885990977602
The White Sound~Batman & Robin~0.13138247633188044
The White Sound~Delicatessen~0.13805054615036605
The Silence of the Lambs~Hannibal Rising~0.12496186452499129
Fargo~Coffee and Cigarettes~0.10455430190166816
Fargo~November~0.15226083681419728
